,bathrooms,bedrooms,floors,grade,price,sqft_above,sqft_basement,sqft_living,sqft_lot
8779,2.25,3,1.0,7,270000.0,1350,400.0,1750,8400
8780,2.0,3,1.0,6,210000.0,960,0.0,960,9380
8781,1.0,3,1.5,8,415000.0,1570,0.0,1570,11752
8782,2.5,3,1.0,9,550000.0,1720,1350.0,3070,14400
8783,2.5,4,1.0,10,1250000.0,2030,890.0,2920,5500
8784,1.0,3,1.0,7,499950.0,1120,750.0,1870,4984
8785,1.5,3,2.0,8,659000.0,1540,0.0,1540,5040
8786,1.5,2,2.0,7,265000.0,1440,0.0,1440,22081
8787,3.75,4,2.0,8,492000.0,2070,740.0,2810,10840
8788,2.5,4,1.0,8,715000.0,1250,1200.0,2450,7700
8789,1.0,2,1.5,6,175000.0,1330,0.0,1330,28270
8790,3.5,4,2.0,9,975000.0,2430,700.0,3130,52322
8791,1.0,1,1.0,5,306950.0,730,0.0,730,5005
8792,2.0,4,1.5,7,630000.0,1470,0.0,2480,3680
8793,1.0,3,1.0,7,367500.0,1270,0.0,1270,8792
8794,3.25,3,1.0,8,699950.0,1430,800.0,2230,5460
8796,2.5,4,2.0,8,285000.0,2434,0.0,2434,4400
8797,1.5,2,2.0,7,215000.0,1000,120.0,1120,1312
8798,2.5,4,2.0,11,1050000.0,4080,0.0,4080,11054
8799,2.75,4,1.0,10,1370000.0,1960,1760.0,3720,9450
8800,1.0,3,1.5,6,235000.0,1010,420.0,1430,7599
8801,2.0,3,1.0,7,604000.0,790,770.0,1560,2589
8802,1.75,3,1.0,8,750000.0,1460,240.0,1700,8400
8803,2.25,4,1.0,9,800000.0,2200,310.0,2510,9963
8804,2.0,5,1.5,6,580000.0,1400,1200.0,2600,3750
8805,1.0,1,1.0,6,350000.0,790,0.0,790,4590
8806,2.0,4,2.0,7,353750.0,1320,390.0,1710,7490
8807,2.75,5,1.0,8,1100000.0,1470,1190.0,2660,8737
8808,2.0,4,1.0,7,465000.0,1470,0.0,1470,10291
8809,2.0,3,1.5,8,568000.0,1780,570.0,2350,5080
8810,2.0,5,2.0,8,1010000.0,2440,0.0,2440,3080
8811,1.5,3,1.0,7,213500.0,1150,0.0,1150,11571
8812,2.5,3,1.0,7,250000.0,1030,480.0,1510,10384
8813,1.0,2,1.0,7,357000.0,870,0.0,870,4600
8814,2.0,2,2.0,8,425000.0,1280,0.0,1280,4095
8815,2.5,3,2.0,9,571000.0,2600,0.0,2600,7465
8816,2.25,3,1.0,7,588000.0,1190,840.0,2030,7350
8817,1.5,4,2.0,7,275000.0,1930,0.0,1930,15531
8818,2.75,3,2.0,10,565000.0,3210,0.0,3210,15939
8819,1.75,3,1.0,7,460000.0,1370,600.0,1970,9135
8820,2.5,4,1.0,9,603500.0,2150,1910.0,4060,9734
8821,2.5,3,2.0,9,490600.0,3316,0.0,3316,11447
8822,2.0,2,1.0,6,1010000.0,1460,0.0,1460,9052
8823,2.0,4,1.0,7,500000.0,2100,0.0,2100,12620
8824,2.25,4,2.0,7,249000.0,1830,0.0,1830,6136
8825,2.0,3,1.0,7,235000.0,1530,0.0,1530,8700
8826,2.0,4,1.0,6,410000.0,1490,0.0,1490,13736
8827,1.0,2,1.0,7,370000.0,860,0.0,860,6050
8828,2.5,5,1.0,7,360000.0,1330,800.0,2130,7111
8829,2.25,5,2.0,9,1410000.0,3580,0.0,3580,16789
8830,2.5,4,2.0,8,298000.0,2420,0.0,2420,3825
8831,2.25,4,1.0,8,485000.0,1370,530.0,1900,7200
8832,1.75,3,1.0,7,400000.0,1330,0.0,1330,9143
8833,2.5,3,2.0,8,580000.0,2150,0.0,2150,4604
8834,2.5,2,2.0,8,355000.0,1080,290.0,1370,1140
8835,2.5,3,2.0,9,650000.0,2430,0.0,2430,12997
8836,1.0,4,1.0,6,261490.0,1220,420.0,1640,8467
8837,1.0,3,1.0,7,347000.0,1010,0.0,1010,7200
8838,1.0,3,1.5,7,485000.0,1370,130.0,1500,4100
8839,2.5,3,2.0,9,601000.0,1180,560.0,1740,1251
8840,3.25,3,1.0,8,380000.0,1510,580.0,2090,51212
8841,3.0,3,2.0,9,565000.0,1850,0.0,1850,12556
8842,2.5,3,2.0,9,750000.0,2790,0.0,2790,21043
8843,2.25,3,1.0,7,291000.0,1190,290.0,1480,7200
8844,2.5,3,2.0,9,560000.0,2280,0.0,2280,12498
8845,2.25,4,2.0,10,725000.0,3180,0.0,3180,9600
8847,3.25,5,2.0,9,470000.0,2710,1200.0,3910,7077
8848,1.0,2,1.0,6,264950.0,770,0.0,770,7434
8850,2.5,5,1.0,7,453500.0,1170,1130.0,2300,23345
8852,3.25,3,3.0,8,425000.0,1410,0.0,1410,1350
8853,2.25,4,1.0,9,1530000.0,2380,1870.0,4250,16940
8854,2.75,4,1.0,8,562000.0,1860,700.0,2560,83200
8855,2.5,3,2.0,8,281000.0,1760,0.0,1760,7601
8856,2.25,3,2.0,8,270000.0,2100,0.0,2100,14027
8857,1.0,3,1.0,6,205950.0,1490,0.0,1490,8239
8859,1.75,3,2.0,8,350000.0,1260,0.0,1260,1111
8860,2.0,4,2.0,8,843500.0,2630,0.0,2630,16475
8861,2.0,4,1.0,6,370000.0,1160,790.0,1950,3757
8862,2.0,4,1.0,7,279000.0,1100,1100.0,2200,7700
8864,1.0,3,1.0,7,392000.0,1230,0.0,1230,9600
8865,1.0,2,1.0,6,455000.0,1030,0.0,1030,5000
8866,1.5,2,1.0,7,310000.0,870,170.0,1040,83199
8867,3.0,3,2.0,7,323500.0,2240,0.0,2240,11536
8868,1.0,3,1.0,6,364500.0,800,800.0,1600,4489
8869,2.0,4,1.0,7,280000.0,1180,1010.0,2190,14439
8870,1.75,3,2.0,7,289900.0,1899,0.0,1899,11325
8871,1.0,3,1.5,7,585000.0,1580,290.0,1870,2807
8872,2.5,3,1.0,7,269000.0,1360,370.0,1730,6653
8873,2.25,3,2.0,7,280000.0,1860,0.0,1860,9210
8874,1.75,3,1.0,7,287000.0,1290,650.0,1940,9000
8875,1.0,2,1.0,6,183000.0,670,0.0,670,5140
8876,1.0,3,1.0,7,309000.0,1040,780.0,1820,8142
8877,2.5,4,2.0,10,920000.0,3810,0.0,3810,13579
8878,2.25,5,2.5,8,815241.0,2060,0.0,2060,4800
8879,1.75,3,1.0,7,405000.0,1140,380.0,1520,7252
8880,3.5,5,2.0,9,525000.0,3450,0.0,3450,19080
8881,1.0,2,1.0,6,150000.0,830,0.0,830,4045
8882,1.75,4,1.0,7,240000.0,1020,860.0,1880,9600
8883,2.25,4,1.5,7,698000.0,1300,900.0,2200,11250
8884,2.0,3,1.0,8,440000.0,1800,0.0,1800,10950
8885,1.0,3,1.5,6,204000.0,1200,0.0,1200,12500
8886,2.0,3,1.0,7,875000.0,1220,1000.0,2220,6641
8887,1.5,3,1.0,7,650000.0,1380,0.0,1380,4500
8888,1.0,3,1.0,7,392500.0,1660,0.0,1660,8839
8889,1.0,4,1.5,6,400000.0,1310,1010.0,2320,4000
8890,2.25,3,1.0,8,653000.0,1420,1380.0,2800,17300
8891,1.0,4,1.5,6,452000.0,1210,0.0,1210,3760
8892,2.5,4,2.0,8,345000.0,2331,0.0,2331,3826
8893,1.75,4,1.0,7,350000.0,1320,500.0,1820,6930
8894,2.5,4,2.0,8,650000.0,2860,0.0,2860,5576
8895,3.0,5,1.5,7,525000.0,1750,1000.0,2750,3800
8896,3.0,5,1.5,7,840000.0,1750,1000.0,2750,3800
8897,2.5,3,2.0,9,1330000.0,2280,0.0,2280,5000
8898,2.0,4,1.0,7,259950.0,1610,0.0,1610,6650
8899,3.5,5,2.0,10,998000.0,3150,610.0,3760,10207
8900,3.0,3,2.0,9,1070000.0,2230,710.0,2940,4622
8902,1.5,3,2.0,8,190500.0,940,170.0,1110,1150
8903,2.25,3,1.0,9,465000.0,1280,1280.0,2560,117176
8904,1.0,3,1.0,6,370000.0,1060,0.0,1060,7419
8905,4.5,6,1.0,8,290000.0,2010,0.0,2810,11214
8906,1.75,3,1.0,7,350000.0,930,450.0,1380,4590
8907,1.75,3,1.0,7,740000.0,930,450.0,1380,4590
8908,1.75,3,1.0,7,460000.0,1970,590.0,2560,8400
8909,1.0,3,1.0,7,290000.0,1010,0.0,1010,10800
8911,2.5,3,2.0,7,214000.0,1600,0.0,1600,2231
8912,1.0,2,1.0,6,455000.0,910,0.0,910,5759
8913,2.5,3,2.0,8,275000.0,2497,0.0,2497,4400
8914,1.5,3,1.0,7,305000.0,1800,0.0,1800,12196
8915,2.5,5,1.0,7,449000.0,1470,1100.0,2570,61855
8916,2.5,3,1.0,6,366000.0,660,660.0,1320,4320
8917,2.5,3,2.0,7,348000.0,1670,0.0,1670,5090
8918,2.5,4,2.0,8,515000.0,2800,0.0,2800,21370
8919,2.5,4,2.0,9,950000.0,3360,0.0,3360,11548
8920,2.5,3,2.0,8,815000.0,2590,0.0,2590,21494
8921,3.0,3,2.0,8,199950.0,1530,0.0,1530,2132
8922,2.0,3,1.0,7,386000.0,1330,0.0,1330,8100
8923,2.25,3,2.0,8,273000.0,2160,0.0,2160,7964
8924,2.5,4,2.0,8,284000.0,1830,0.0,1830,6360
8925,1.0,3,1.0,7,399950.0,1070,400.0,1470,7930
8926,1.75,3,1.0,5,285000.0,590,560.0,1150,6423
8927,2.5,3,2.0,7,315000.0,1790,0.0,1790,6452
8928,1.0,3,1.0,7,250000.0,1120,580.0,1700,7700
8929,2.0,4,1.5,7,290000.0,1630,0.0,1630,7618
8930,2.5,4,2.0,9,725000.0,3420,0.0,3420,30410
8931,2.0,3,1.5,7,410000.0,1650,0.0,1650,9641
8932,2.5,4,1.5,9,855000.0,2810,0.0,2810,52062
8933,2.5,4,2.0,8,399900.0,2710,0.0,2710,8127
8934,2.5,4,2.0,9,852600.0,2650,670.0,3320,11901
8935,1.0,2,1.0,6,235000.0,720,0.0,720,6321
8936,1.0,2,1.0,6,230950.0,930,0.0,930,12724
8937,2.25,3,2.0,7,230000.0,1490,0.0,1490,8722
8938,2.5,3,2.0,8,404763.0,1150,540.0,1690,1609
8939,2.5,3,2.0,7,245000.0,1720,0.0,1720,3407
8940,1.5,3,1.0,7,188000.0,1140,0.0,1140,8500
8941,2.5,4,2.0,8,626100.0,2280,0.0,2280,7219
8942,1.0,3,1.0,7,428750.0,900,200.0,1100,4080
8943,2.25,4,1.0,8,522000.0,1360,440.0,1800,8623
8944,2.5,4,2.0,8,684000.0,2500,0.0,2500,8434
8945,2.25,3,1.0,8,1070000.0,1520,1430.0,2950,7232
8946,1.0,1,1.0,8,611206.0,1940,0.0,1940,6300
8947,1.0,2,1.0,7,350000.0,1140,140.0,1280,5250
8948,2.5,4,2.0,9,894000.0,3800,0.0,3800,22029
8949,1.0,2,1.0,7,420000.0,930,0.0,930,5368
8950,2.0,5,1.0,7,400000.0,1020,910.0,1930,9747
8951,3.0,3,1.0,10,675000.0,1820,1160.0,2980,28000
8952,2.5,4,2.0,8,426000.0,2800,0.0,2800,8494
8953,2.25,4,2.0,10,750000.0,2300,890.0,3190,11597
8954,1.75,3,1.0,7,368000.0,1710,0.0,1710,10800
8955,1.0,3,1.0,6,342000.0,1120,860.0,1980,6450
8956,1.75,3,1.0,7,700000.0,1080,830.0,1910,4800
8957,3.75,6,2.0,8,848750.0,3160,0.0,3160,5000
8958,2.0,3,1.0,7,720000.0,1320,270.0,1590,5200
8959,2.25,4,1.0,8,525000.0,1890,0.0,1890,8549
8960,2.75,3,1.0,7,397900.0,1580,920.0,2500,35245
8961,2.0,3,1.0,7,405000.0,1230,510.0,1740,18000
8962,2.0,3,1.0,7,392800.0,1080,0.0,1080,11856
8963,1.5,3,1.0,7,394999.0,1330,400.0,1730,7800
8964,2.5,3,2.0,7,340000.0,2480,0.0,2480,6112
8965,2.25,3,2.0,7,482500.0,980,470.0,1450,1445
8966,2.5,4,2.0,10,812500.0,2750,0.0,2750,10159
8967,2.5,3,1.0,8,450000.0,1410,1410.0,2820,10208
8968,1.75,3,1.0,7,398000.0,1830,0.0,1830,27468
8969,3.25,2,3.0,8,1080000.0,1550,0.0,1550,1767
8970,2.0,2,1.0,7,540000.0,840,800.0,1640,3021
8971,2.0,4,1.0,6,275000.0,860,860.0,1720,5472
8972,2.0,5,2.0,8,780000.0,2880,0.0,2880,12000
8973,1.5,3,1.5,7,225000.0,1220,0.0,1220,8345
8974,3.0,3,2.0,9,503045.0,1560,0.0,1560,2250
8975,2.0,2,2.0,7,249000.0,1090,0.0,1090,1357
8976,1.0,4,1.0,7,569950.0,1140,0.0,1140,5940
8977,2.25,2,2.0,8,450000.0,1040,0.0,1040,1377
8978,2.0,4,1.0,9,1100000.0,1300,1280.0,2580,6000
8979,2.5,4,1.5,7,700000.0,1490,820.0,2310,3570
8980,2.5,3,2.0,7,454000.0,1590,0.0,1590,4094
8981,1.75,3,1.0,7,555000.0,1270,0.0,1270,9170
8982,1.5,3,1.0,6,214000.0,1240,0.0,1240,5200
8983,2.5,3,2.0,8,590000.0,2210,0.0,2210,8622
8984,1.75,3,1.5,8,459900.0,1510,830.0,2340,51836
8985,1.5,3,1.0,7,205000.0,920,0.0,1420,5000
8986,1.75,3,1.0,7,390000.0,1140,290.0,1430,9857
8988,2.5,3,2.0,8,790000.0,2390,0.0,2390,15084
8989,1.0,3,1.0,7,320000.0,1120,0.0,1120,10576
8990,2.25,3,2.0,8,552500.0,1760,940.0,2700,4025
8991,3.0,3,2.5,9,1050000.0,3170,320.0,3490,4500
8992,1.0,3,1.0,7,230000.0,1640,0.0,1640,7187
8993,1.75,3,1.0,7,680000.0,1110,510.0,1620,5500
8994,1.75,3,2.0,8,985000.0,1670,0.0,1670,5400
8995,2.5,4,2.0,8,375000.0,1870,0.0,1870,7471
8996,1.5,2,1.5,6,431000.0,1300,0.0,1300,4000
8997,2.5,3,2.0,8,463000.0,2190,0.0,2190,17108
8998,1.75,3,1.0,7,350000.0,1320,0.0,1320,10500
8999,1.0,3,1.0,7,485000.0,1250,0.0,1250,7200
9000,1.75,4,1.0,7,355000.0,1360,0.0,2040,15000
9001,1.75,3,1.0,7,603500.0,1070,1070.0,2140,7280
9002,1.75,5,1.5,8,860000.0,2010,500.0,2510,6000
9003,2.5,5,2.0,7,259875.0,2200,0.0,2200,6250
9004,2.5,4,1.0,7,685000.0,1220,950.0,2170,8680
9005,2.5,4,2.0,8,382500.0,2980,0.0,2980,8786
9006,1.0,3,1.5,7,490000.0,1180,0.0,1180,2250
9007,2.0,3,1.0,6,229000.0,1540,0.0,1540,6000
9008,2.0,3,1.0,6,430000.0,1540,0.0,1540,6000
9009,2.5,5,1.0,8,580000.0,1720,1390.0,3110,15783
9011,2.25,5,1.5,8,489990.0,2440,0.0,2440,20828
9012,2.25,3,2.0,7,440000.0,1330,430.0,1760,1800
9013,2.5,3,1.0,9,479950.0,1750,1060.0,2810,4984
9015,2.5,4,2.0,10,875000.0,3220,0.0,3220,22588
9016,2.5,3,2.0,10,710800.0,2880,0.0,2880,36820
9017,2.5,3,2.0,8,565000.0,2700,0.0,2700,6037
9018,3.0,5,2.0,7,359999.0,1870,810.0,2680,9624
9019,1.75,3,1.0,7,625000.0,920,860.0,1780,4500
9020,2.5,3,2.0,8,349950.0,2240,0.0,2240,7565
9021,2.0,4,1.0,7,415000.0,1610,0.0,1610,9600
9022,2.0,2,2.0,9,435000.0,960,480.0,1440,1170
9023,1.75,3,2.0,7,225000.0,1550,0.0,1550,9060
9025,1.75,3,1.0,7,340000.0,1740,0.0,1740,10800
9026,2.75,5,1.0,9,965000.0,2050,1230.0,3280,12673
9028,1.0,1,1.0,6,250000.0,820,280.0,1100,4373
9029,1.0,3,1.0,7,397990.0,1180,0.0,1180,11862
9030,1.75,3,1.0,7,535000.0,1370,650.0,2020,10031
9031,1.5,3,1.0,6,265950.0,1150,0.0,1150,8450
9032,1.75,3,1.0,6,258000.0,1200,890.0,2090,7461
9033,2.5,3,3.0,8,505500.0,1300,0.0,1300,1187
9034,2.5,5,1.0,7,455000.0,1340,900.0,2240,7770
9035,3.25,5,1.0,10,1350000.0,2000,1540.0,3540,5971
9036,2.25,4,1.0,8,600000.0,1780,1060.0,2840,31720
9037,2.5,4,2.0,8,329800.0,2080,0.0,2080,7047
9038,1.0,2,1.0,6,222000.0,1550,0.0,1550,38449
9039,2.5,4,1.0,7,450000.0,1900,0.0,1900,9240
9040,3.5,3,2.0,9,952000.0,2120,640.0,2760,4500
9041,2.0,4,1.5,8,625000.0,1410,0.0,1410,4480
9042,1.0,2,1.0,7,226800.0,1240,0.0,1240,11393
9043,4.25,5,2.0,11,1210000.0,3510,910.0,4420,13497
9044,2.75,4,1.0,7,350000.0,1970,1420.0,3390,16153
9045,1.75,3,1.0,7,395000.0,1400,0.0,1400,8640
9046,3.0,5,2.0,7,285000.0,1670,440.0,2110,5260
9047,1.0,3,1.0,7,553000.0,1310,0.0,1310,18135
9048,1.0,3,1.0,7,254000.0,1270,0.0,1270,16800
9049,1.5,2,1.0,6,348140.0,1190,870.0,2060,10880
9050,2.75,4,1.0,8,354950.0,1280,1250.0,2530,7350
9051,2.75,3,1.0,7,706000.0,1410,490.0,1900,6400
9052,2.5,4,2.0,7,499000.0,2910,0.0,2910,6479
9053,1.5,3,1.5,7,427500.0,1300,600.0,1900,43186
9054,3.5,5,2.0,8,439000.0,1980,900.0,2880,10000
9055,2.5,4,2.0,9,545000.0,2820,0.0,2820,25995
9056,1.0,3,1.5,7,842000.0,1620,0.0,1620,4774
9057,2.5,4,2.0,9,685000.0,3320,0.0,3320,38043
9058,3.5,4,2.0,9,665000.0,3770,0.0,3770,47480
9059,1.0,2,1.0,6,255000.0,1200,0.0,1200,9000
9060,2.25,5,1.0,8,565000.0,1240,890.0,2130,4360
9061,1.75,5,1.0,7,274000.0,1050,900.0,1950,8720
9062,2.0,3,1.0,7,260000.0,1510,410.0,1920,8075
9064,1.5,3,1.5,7,625000.0,1990,0.0,1990,5978
9065,1.0,3,1.0,7,220000.0,1230,0.0,1230,9720
9067,4.25,6,2.0,10,1330000.0,4170,1550.0,5720,10213
9068,2.5,8,1.5,7,700000.0,1210,1070.0,2280,3000
9069,1.0,4,1.0,6,351000.0,1550,0.0,1550,7260
9070,2.5,3,2.0,8,413565.0,1150,540.0,1690,1613
9071,3.25,3,2.0,8,363000.0,1341,310.0,1651,1779
9072,1.75,4,1.0,8,679000.0,1690,570.0,2260,41236
9073,1.75,2,1.0,8,473000.0,1510,0.0,1510,4555
9074,2.0,3,1.0,7,585888.0,1490,0.0,1490,7431
9075,2.5,4,2.0,7,405000.0,2220,0.0,2220,4652
9076,1.75,3,1.0,8,650000.0,1400,1400.0,2800,19386
9078,2.0,3,1.0,8,575000.0,1080,1070.0,2150,3880
9079,2.25,3,1.0,7,220000.0,1140,260.0,1400,7205
9080,3.0,4,1.0,8,610000.0,1580,870.0,2450,10117
9081,1.0,3,1.0,7,499950.0,760,220.0,980,6380
9082,2.5,4,2.0,9,883000.0,2170,630.0,2800,6874
9083,1.0,2,1.5,7,436000.0,1240,0.0,1240,8100
9084,2.5,3,2.0,8,320000.0,1240,370.0,1610,1356
9085,1.75,3,1.0,7,425000.0,1240,270.0,1510,44000
9086,2.0,4,1.0,7,204700.0,1670,0.0,1670,9987
9087,3.0,6,1.0,7,384000.0,1200,1120.0,2320,4502
9088,2.75,3,2.0,7,314000.0,1900,0.0,1900,8200
9089,2.5,3,2.0,9,535000.0,2390,0.0,2390,6263
9091,1.5,4,1.0,7,426000.0,810,660.0,1470,5850
9092,2.75,4,2.0,8,675000.0,1630,1040.0,2670,6780
9093,2.5,4,2.0,8,380000.0,1870,670.0,2540,6365
9095,2.0,3,1.0,7,429000.0,1700,0.0,1700,52826
9096,1.5,4,1.0,7,799000.0,1500,310.0,1810,6583
9097,1.75,5,1.0,7,318500.0,1030,520.0,1550,6986
9098,3.25,3,2.0,9,925000.0,2630,0.0,4110,20900
9099,1.5,3,1.0,7,420000.0,1300,780.0,2080,5000
9100,1.0,2,1.0,7,570000.0,1100,0.0,1100,4000
9101,2.75,4,2.0,8,1050000.0,3950,0.0,3950,12840
9102,1.0,3,1.0,7,333000.0,1250,0.0,1250,8450
9105,4.5,6,2.0,7,350000.0,3500,0.0,3500,8504
9106,4.5,6,2.0,7,682500.0,3500,0.0,3500,8504
9107,2.75,5,1.0,7,399990.0,970,720.0,1690,4000
9108,3.25,5,2.0,8,860000.0,3000,1500.0,4500,9648
9109,1.0,2,1.0,6,216180.0,1120,0.0,1120,7797
9110,2.25,4,2.0,8,300000.0,1740,0.0,1740,9613
9111,1.0,3,1.0,7,145000.0,1010,0.0,1010,11880
9112,1.0,3,1.0,7,255000.0,1010,0.0,1010,11880
9113,1.75,3,1.0,6,250000.0,1200,0.0,1200,24805
9114,1.0,3,1.0,7,245000.0,1020,0.0,1020,8625
9115,1.75,3,2.5,8,445000.0,1850,0.0,1850,7056
9116,1.5,3,1.0,7,562000.0,1830,0.0,1830,8000
9117,1.0,4,1.0,7,501000.0,1160,910.0,2070,7519
9118,1.75,3,1.0,6,190000.0,1160,0.0,1160,5850
9119,2.75,4,2.0,10,862500.0,3280,0.0,3280,24440
9120,2.5,5,2.0,10,1090000.0,2340,0.0,2340,6000
9121,3.0,5,1.0,9,575000.0,2690,1000.0,3690,49709
9122,1.0,1,1.0,6,250000.0,720,0.0,720,123710
9123,1.5,7,1.5,7,310000.0,2660,0.0,2660,15111
9125,1.5,3,1.0,7,284850.0,1090,500.0,1590,8256
9126,2.5,4,2.0,9,570000.0,2590,0.0,2590,7910
9127,1.75,3,1.0,7,304000.0,1000,720.0,1720,6000
9128,2.5,4,1.0,8,560000.0,1240,550.0,1790,9787
9129,1.0,3,1.0,7,325000.0,1090,500.0,1590,8160
9130,2.0,4,1.5,7,557510.0,1580,0.0,1580,4800
9131,2.25,4,1.0,9,305000.0,1620,960.0,2580,8820
9132,1.0,5,1.0,5,320000.0,1740,0.0,1740,27350
9133,2.25,5,1.5,8,455000.0,2790,680.0,3470,28212
9134,1.0,3,1.0,7,383001.0,1180,0.0,1180,7210
9135,1.75,3,1.5,6,545000.0,1700,0.0,1700,51649
9136,1.0,2,1.0,7,487500.0,1190,0.0,1190,5000
9137,2.5,5,2.0,8,345000.0,2450,0.0,2450,6994
9138,2.75,6,1.0,8,583000.0,1650,980.0,2630,16411
9139,2.25,3,2.0,8,534950.0,2130,0.0,2130,12286
9140,1.0,4,1.0,6,403504.0,950,110.0,1060,5750
9141,1.75,3,1.5,7,500000.0,1480,0.0,1480,6120
9142,1.75,3,1.0,7,319502.0,1610,0.0,1610,38707
9143,2.75,4,2.0,8,525000.0,1750,690.0,2440,5080
9144,3.0,4,2.0,8,563000.0,2400,700.0,3100,15480
9146,2.5,3,2.0,10,651000.0,3240,0.0,3240,108366
9148,2.25,4,1.0,8,665000.0,1610,1040.0,2650,8149
9149,2.5,4,2.0,8,825000.0,1610,950.0,2560,4000
9150,1.0,3,1.5,6,200000.0,1150,0.0,1150,4800
9151,2.0,3,1.0,7,295000.0,1760,0.0,1760,6092
9152,2.5,4,2.0,10,748000.0,3220,0.0,3220,8379
9154,1.0,3,1.0,6,275000.0,1250,0.0,1250,10744
9155,1.0,3,1.0,6,196000.0,1000,0.0,1000,8470
9156,1.0,2,1.0,6,235750.0,740,0.0,740,11250
9157,2.25,3,1.0,8,315000.0,2170,0.0,2170,8480
9158,2.5,4,2.0,8,338000.0,2370,0.0,2370,10631
9159,2.5,4,2.0,8,353000.0,2300,0.0,2300,4249
9160,1.75,3,1.0,7,235000.0,1400,0.0,1400,6300
9161,2.5,3,2.0,9,569999.0,3080,0.0,3080,13880
9162,2.25,4,2.0,8,505000.0,2350,0.0,2350,12540
9163,3.0,4,1.5,8,1230000.0,1820,840.0,2660,4600
9164,1.75,2,1.0,7,299000.0,1250,0.0,1250,34395
9165,2.0,3,1.0,7,240000.0,1100,0.0,1100,6360
9166,1.75,3,1.0,8,1960000.0,1940,1390.0,3330,12566
9167,3.25,4,2.0,9,1270000.0,1960,1680.0,3640,3604
9168,1.75,2,2.0,7,405000.0,1350,0.0,1350,2653
9169,2.0,4,1.0,7,304000.0,1310,0.0,1310,8454
9170,2.25,4,2.0,7,272000.0,1800,0.0,1800,5555
9171,1.0,2,1.0,6,412000.0,690,570.0,1260,3960
9172,2.5,4,2.0,9,698000.0,2990,0.0,2990,7231
9173,1.0,2,1.0,7,400000.0,1140,0.0,1140,5100
9174,2.5,3,2.0,8,305000.0,2100,0.0,2100,6825
9175,2.0,4,1.0,7,585000.0,2400,0.0,2400,12753
9176,1.5,2,1.0,7,190000.0,960,440.0,1400,9031
9177,2.5,4,2.0,10,760000.0,2990,0.0,2990,12788
9178,1.75,3,1.0,8,570000.0,1930,0.0,1930,36210
9179,1.0,3,1.0,6,144000.0,980,0.0,980,6800
9180,1.0,2,1.0,5,139000.0,690,0.0,690,5280
9181,1.5,4,1.5,7,525000.0,1130,300.0,1430,6380
9182,1.0,1,1.0,6,293000.0,1110,0.0,1110,5421
9183,2.5,2,2.0,7,267100.0,1030,220.0,1250,1580
9184,3.25,4,2.0,10,1500000.0,2830,640.0,3470,5222
9185,2.25,3,2.0,7,240000.0,1500,0.0,1500,15334
9187,1.75,5,1.0,7,279950.0,1460,690.0,2150,7171
9188,1.75,3,1.0,7,405000.0,1260,0.0,1260,7373
9189,2.5,3,2.0,9,400000.0,2740,0.0,2740,83199
9190,1.0,3,1.0,5,225000.0,960,0.0,960,6500
9191,1.0,3,1.0,7,250000.0,1120,400.0,1520,7800
9192,2.25,3,1.0,7,272950.0,1180,390.0,1570,9096
9193,1.0,5,2.0,9,625000.0,3240,0.0,3240,5324
9194,1.75,3,1.5,7,670000.0,1280,0.0,1280,2147
9195,2.5,3,3.0,9,1070000.0,2130,0.0,2130,3545
9196,1.75,3,1.0,8,540000.0,1420,550.0,1970,8200
9197,2.5,3,2.0,9,525000.0,2990,0.0,2990,6725
9198,1.0,2,1.0,7,425000.0,1160,0.0,1160,17700
9199,1.75,3,1.0,7,465500.0,1290,600.0,1890,7004
9200,2.5,3,2.0,7,443500.0,2170,0.0,2170,5866
9202,2.5,3,2.0,9,850000.0,3260,0.0,3260,91911
9203,2.25,3,3.0,8,205000.0,1250,0.0,1250,952
9204,2.5,4,1.0,8,315000.0,1140,800.0,1940,10200
9205,2.5,3,2.0,8,470000.0,2150,0.0,2150,8221
9206,2.25,4,1.0,9,1100000.0,1660,1650.0,3310,8540
9207,1.75,3,1.0,7,340000.0,2050,1350.0,3400,46382
9208,2.5,4,1.0,8,310000.0,1740,920.0,2660,12672
9209,1.0,3,1.0,7,305000.0,950,0.0,950,13475
9210,1.5,3,1.0,7,307150.0,1480,0.0,1480,6752
9211,2.5,4,1.0,9,729032.0,1780,1060.0,2840,12866
9212,2.5,5,1.0,8,750000.0,2020,1220.0,3240,9960
9213,2.5,4,2.0,7,289000.0,1961,0.0,1961,3207
9214,1.0,3,1.0,7,480000.0,1100,0.0,1100,5700
9215,1.75,3,1.0,8,529000.0,1500,0.0,1500,7367
9216,1.75,3,2.0,7,585000.0,1140,340.0,1480,4800
9217,2.75,4,1.0,8,704000.0,2050,460.0,2510,12500
9218,2.0,4,1.5,7,607000.0,1490,0.0,1490,4054
9219,2.25,3,2.0,8,580000.0,1810,380.0,2190,8188
9220,2.5,5,2.0,8,875000.0,2530,0.0,2530,8564
9221,2.5,4,1.0,8,610000.0,1560,880.0,2440,9350
9222,0.75,3,1.0,6,230000.0,1040,0.0,1040,15000
9223,2.25,4,2.0,8,510000.0,2450,0.0,2450,62290
9224,2.5,4,1.0,7,733000.0,1370,840.0,2210,5002
9225,2.0,3,1.0,7,169100.0,1050,0.0,1050,18304
9226,2.0,3,1.0,7,250000.0,1050,0.0,1050,18304
