,bathrooms,bedrooms,floors,grade,price,sqft_above,sqft_basement,sqft_lot
9543,2.25,5.0,1.0,8.0,788000.0,1910.0,1000.0,9454.0
9546,1.0,2.0,1.5,8.0,570000.0,1490.0,300.0,3760.0
9548,1.0,2.0,1.0,7.0,400000.0,840.0,0.0,5510.0
9549,1.75,3.0,1.0,8.0,247000.0,1820.0,0.0,8740.0
9550,1.75,3.0,1.0,7.0,453000.0,1100.0,450.0,7200.0
9551,1.0,2.0,1.0,6.0,235000.0,650.0,620.0,3008.0
9552,1.75,4.0,1.5,7.0,675000.0,1620.0,840.0,5750.0
9553,2.0,3.0,1.0,6.0,516200.0,1080.0,1030.0,5150.0
9554,1.0,1.0,1.5,6.0,650000.0,920.0,0.0,91476.0
9555,1.5,3.0,1.0,7.0,257100.0,1000.0,500.0,10227.0
9556,2.0,2.0,1.0,8.0,457000.0,1440.0,0.0,9985.0
9557,1.75,3.0,1.5,7.0,540000.0,1060.0,550.0,3478.0
9558,1.75,3.0,1.0,8.0,268000.0,1970.0,0.0,10270.0
9559,1.0,3.0,1.0,7.0,300000.0,1150.0,0.0,7314.0
9560,2.5,2.0,1.0,8.0,380000.0,1590.0,520.0,114127.0
9561,2.5,3.0,1.5,9.0,725000.0,3580.0,0.0,54450.0
9562,1.0,3.0,1.0,7.0,249000.0,1000.0,0.0,19204.0
9563,1.0,5.0,1.0,7.0,274000.0,1400.0,280.0,9383.0
9564,3.25,4.0,2.0,10.0,1780000.0,3950.0,0.0,10912.0
9565,1.75,3.0,1.0,8.0,396500.0,1350.0,1040.0,7149.0
9566,1.5,2.0,1.0,7.0,460000.0,1240.0,580.0,7800.0
9567,1.0,3.0,1.0,7.0,277000.0,1100.0,0.0,8536.0
9568,4.0,6.0,1.0,7.0,449500.0,1270.0,1010.0,5275.0
9570,2.5,3.0,1.0,8.0,545000.0,1440.0,500.0,9775.0
9571,2.0,3.0,1.0,7.0,244000.0,1360.0,0.0,9688.0
9572,2.5,3.0,2.0,7.0,165000.0,1660.0,0.0,2415.0
9573,1.0,2.0,1.0,7.0,435000.0,800.0,0.0,5000.0
9574,2.5,3.0,1.0,10.0,642000.0,2670.0,0.0,10082.0
9575,2.5,3.0,2.0,7.0,340000.0,1720.0,0.0,4120.0
9576,2.5,4.0,2.0,9.0,730000.0,3550.0,0.0,35689.0
9577,1.75,3.0,1.0,7.0,563250.0,800.0,570.0,2800.0
9578,2.5,5.0,2.0,8.0,675000.0,2820.0,0.0,67518.0
9579,1.5,3.0,1.0,8.0,620000.0,1280.0,340.0,6630.0
9580,2.0,2.0,1.0,7.0,275000.0,950.0,340.0,9041.0
9581,1.0,3.0,1.0,7.0,270000.0,1830.0,0.0,8209.0
9582,2.5,4.0,2.0,8.0,325000.0,2040.0,0.0,5472.0
9583,2.5,4.0,2.0,7.0,476100.0,1600.0,250.0,1836.0
9584,1.0,2.0,1.0,8.0,700000.0,1300.0,0.0,12000.0
9585,2.0,4.0,1.5,7.0,220000.0,1620.0,0.0,5200.0
9586,1.75,3.0,1.0,7.0,236000.0,1560.0,0.0,10919.0
9587,2.5,3.0,1.0,9.0,790000.0,1700.0,900.0,4750.0
9588,1.0,3.0,1.0,7.0,350000.0,1210.0,800.0,6000.0
9589,1.0,2.0,1.0,6.0,130000.0,780.0,0.0,5300.0
9590,2.5,4.0,2.0,8.0,283200.0,1982.0,0.0,6406.0
9591,1.0,3.0,1.0,6.0,273000.0,890.0,610.0,6250.0
9592,2.25,5.0,1.0,8.0,599000.0,1330.0,1130.0,8710.0
9593,2.5,4.0,1.0,8.0,460000.0,1510.0,1170.0,11998.0
9594,4.25,4.0,2.0,10.0,1160000.0,4910.0,950.0,52889.0
9595,1.75,4.0,1.0,7.0,385000.0,860.0,860.0,8750.0
9596,1.0,3.0,1.5,6.0,264250.0,1420.0,0.0,7420.0
9597,2.5,3.0,3.0,8.0,608000.0,1640.0,120.0,1472.0
9598,2.5,3.0,2.0,9.0,450000.0,2790.0,0.0,48994.0
9599,2.0,3.0,2.0,9.0,1760000.0,2360.0,0.0,4800.0
9600,2.0,5.0,2.0,7.0,339950.0,1890.0,0.0,6050.0
9601,3.75,6.0,2.0,8.0,760000.0,3810.0,0.0,6150.0
9602,1.0,2.0,1.0,7.0,350000.0,860.0,300.0,5395.0
9603,1.75,3.0,1.0,8.0,541500.0,2320.0,0.0,55847.0
9604,2.75,6.0,1.0,7.0,730000.0,1910.0,1370.0,16449.0
9605,1.0,3.0,1.0,6.0,215000.0,980.0,0.0,5600.0
9606,2.0,3.0,1.0,7.0,420000.0,1640.0,0.0,9972.0
9607,2.25,4.0,1.0,8.0,655000.0,1440.0,620.0,8470.0
9608,2.5,3.0,2.0,7.0,240000.0,1500.0,0.0,10652.0
9609,2.0,4.0,1.0,7.0,730000.0,1260.0,1100.0,6000.0
9610,1.5,4.0,1.0,7.0,390000.0,1940.0,0.0,12100.0
9611,1.0,3.0,1.0,7.0,473000.0,1280.0,0.0,10000.0
9612,3.5,4.0,2.0,10.0,698000.0,3630.0,0.0,5670.0
9613,2.5,3.0,2.0,9.0,511000.0,1820.0,0.0,4883.0
9614,1.5,2.0,2.0,7.0,358000.0,960.0,0.0,1808.0
9615,1.75,3.0,1.0,7.0,499990.0,1060.0,570.0,8400.0
9616,2.25,4.0,1.0,7.0,322000.0,1360.0,580.0,10200.0
9617,1.0,3.0,1.0,7.0,201000.0,980.0,0.0,9682.0
9618,2.5,4.0,1.0,9.0,765000.0,2570.0,570.0,16200.0
9619,2.75,4.0,1.5,9.0,920000.0,1710.0,1170.0,5750.0
9620,2.0,4.0,1.0,7.0,360000.0,860.0,790.0,7552.0
9621,1.75,3.0,2.0,8.0,297300.0,1980.0,0.0,9220.0
9622,1.0,3.0,1.0,6.0,399000.0,860.0,0.0,9403.0
9623,1.0,3.0,1.5,7.0,400000.0,1430.0,0.0,10005.0
9624,1.75,3.0,1.0,6.0,230000.0,1260.0,0.0,10164.0
9625,1.0,3.0,1.0,7.0,290000.0,960.0,0.0,4560.0
9626,2.5,3.0,2.0,8.0,323800.0,2060.0,0.0,7658.0
9627,1.5,4.0,1.5,9.0,574500.0,1430.0,0.0,6380.0
9628,2.25,3.0,2.0,8.0,505000.0,1220.0,450.0,1596.0
9629,1.0,2.0,1.0,7.0,372500.0,880.0,0.0,10950.0
9630,1.5,3.0,1.0,7.0,425000.0,1300.0,0.0,19163.0
9631,2.5,3.0,1.5,9.0,446250.0,2380.0,0.0,214315.0
9633,2.5,3.0,2.0,9.0,608095.0,2680.0,0.0,17707.0
9634,2.5,3.0,1.0,8.0,550000.0,1320.0,820.0,10136.0
9635,2.5,4.0,2.0,7.0,265000.0,1820.0,0.0,16103.0
9636,2.25,4.0,1.5,7.0,399888.0,1320.0,500.0,8255.0
9637,1.0,2.0,1.0,7.0,430000.0,850.0,200.0,2570.0
9638,2.5,3.0,2.0,8.0,554990.0,2100.0,0.0,6092.0
9639,2.5,3.0,2.0,8.0,359950.0,2210.0,0.0,6280.0
9640,1.0,2.0,1.0,6.0,405000.0,860.0,0.0,2599.0
9641,1.0,2.0,1.0,7.0,280000.0,870.0,0.0,4025.0
9642,2.25,4.0,2.0,8.0,479950.0,2570.0,0.0,11070.0
9643,1.75,5.0,1.0,9.0,575000.0,2230.0,750.0,53578.0
9644,2.25,4.0,2.0,8.0,392000.0,2360.0,0.0,7733.0
9645,2.25,4.0,2.0,9.0,760500.0,2310.0,0.0,36136.0
9646,2.5,3.0,2.0,8.0,435000.0,2300.0,0.0,9521.0
9647,2.75,4.0,2.0,10.0,1570000.0,2810.0,0.0,8570.0
9648,1.5,4.0,1.0,7.0,261000.0,1190.0,850.0,10488.0
9649,2.25,3.0,2.0,9.0,1480000.0,2730.0,560.0,5000.0
9651,2.5,3.0,2.0,9.0,657500.0,2670.0,0.0,10496.0
9652,2.5,4.0,2.0,8.0,331950.0,2010.0,520.0,9933.0
9653,1.75,3.0,1.0,8.0,514000.0,1220.0,500.0,5899.0
9654,3.5,3.0,2.0,9.0,496000.0,2020.0,1070.0,27598.0
9655,2.5,4.0,2.0,11.0,1090000.0,3930.0,0.0,21894.0
9656,1.0,3.0,1.0,7.0,195700.0,1120.0,0.0,5200.0
9657,2.25,4.0,2.0,9.0,1400000.0,2630.0,1330.0,8640.0
9658,3.25,4.0,2.0,10.0,1180000.0,4060.0,0.0,20822.0
9659,2.5,3.0,1.0,9.0,643403.0,2350.0,0.0,9648.0
9660,2.5,4.0,2.0,7.0,357000.0,2380.0,0.0,7066.0
9661,1.75,3.0,1.0,7.0,865000.0,1040.0,440.0,8163.0
9662,2.5,3.0,2.0,10.0,905000.0,2930.0,0.0,9280.0
9663,1.5,3.0,1.0,6.0,265000.0,1290.0,0.0,7100.0
9664,2.5,2.0,2.0,9.0,535000.0,2730.0,0.0,7246.0
9665,1.0,3.0,1.0,6.0,450000.0,790.0,500.0,5440.0
9666,2.5,4.0,2.0,8.0,460500.0,2170.0,0.0,7533.0
9667,1.75,4.0,1.0,7.0,315000.0,1140.0,710.0,8580.0
9668,2.5,4.0,1.0,8.0,607500.0,1270.0,840.0,13939.0
9669,1.0,2.0,1.0,7.0,432000.0,960.0,0.0,3235.0
9670,4.0,3.0,2.0,10.0,1700000.0,2610.0,1300.0,5350.0
9671,2.5,4.0,2.0,8.0,479000.0,2590.0,0.0,6139.0
9672,2.75,5.0,2.0,9.0,475000.0,3080.0,0.0,6600.0
9673,1.0,3.0,1.0,7.0,415000.0,1630.0,0.0,8146.0
9674,1.0,2.0,1.0,6.0,450000.0,910.0,0.0,5000.0
9675,2.5,3.0,1.5,8.0,1140000.0,2110.0,670.0,33503.0
9676,3.0,5.0,2.0,7.0,430000.0,3880.0,0.0,8432.0
9677,1.75,3.0,1.0,7.0,296000.0,960.0,400.0,10742.0
9678,2.25,4.0,1.0,7.0,303000.0,1790.0,770.0,8927.0
9679,2.5,4.0,2.0,8.0,641000.0,2600.0,0.0,6015.0
9680,2.25,3.0,1.0,7.0,280000.0,790.0,430.0,5739.0
9681,2.0,3.0,1.0,7.0,260750.0,1260.0,300.0,9635.0
9682,2.5,4.0,2.0,8.0,601000.0,2080.0,0.0,5191.0
9683,1.5,3.0,1.0,6.0,255000.0,1490.0,0.0,6604.0
9684,2.75,4.0,1.0,8.0,555000.0,1420.0,600.0,10720.0
9685,1.5,3.0,1.0,8.0,865000.0,1530.0,0.0,10827.0
9686,2.5,4.0,1.5,9.0,1390000.0,2180.0,1270.0,17400.0
9687,2.25,3.0,1.0,7.0,315000.0,1140.0,260.0,31626.0
9688,1.0,2.0,1.0,7.0,200000.0,1380.0,350.0,9610.0
9689,1.0,3.0,1.0,7.0,357000.0,1370.0,0.0,6450.0
9690,1.5,2.0,2.0,8.0,390000.0,960.0,90.0,934.0
9691,1.75,5.0,1.0,7.0,462000.0,2210.0,630.0,10220.0
9692,1.0,2.0,1.0,7.0,174500.0,1010.0,0.0,5200.0
9693,1.0,2.0,1.5,6.0,305000.0,1210.0,0.0,7140.0
9694,1.75,5.0,1.0,8.0,449000.0,1150.0,570.0,14040.0
9695,2.0,3.0,2.0,6.0,260000.0,2710.0,0.0,5000.0
9696,2.5,4.0,2.0,9.0,751000.0,3110.0,0.0,6142.0
9697,1.0,2.0,1.0,7.0,370037.0,1250.0,0.0,9270.0
9698,1.75,3.0,2.0,7.0,229950.0,1900.0,0.0,8910.0
9699,1.75,3.0,1.0,8.0,349000.0,1330.0,410.0,7682.0
9700,2.5,4.0,2.0,8.0,348000.0,2070.0,0.0,3808.0
9702,3.0,4.0,2.0,10.0,510000.0,3610.0,0.0,18948.0
9703,1.5,3.0,1.0,7.0,265000.0,1040.0,480.0,6805.0
9704,2.75,3.0,3.0,10.0,1250000.0,2780.0,0.0,4815.0
9705,4.0,4.0,2.0,11.0,937500.0,3605.0,1940.0,871200.0
9706,1.75,3.0,1.0,8.0,485000.0,1590.0,1000.0,8384.0
9707,1.0,4.0,1.5,7.0,489000.0,1150.0,0.0,5217.0
9708,1.0,2.0,1.0,7.0,400000.0,920.0,0.0,5120.0
9709,2.5,3.0,2.0,9.0,638000.0,2110.0,0.0,3600.0
9710,1.75,3.0,1.0,7.0,440000.0,1170.0,0.0,8740.0
9711,2.0,6.0,1.0,7.0,305000.0,1200.0,700.0,8240.0
9712,2.0,6.0,1.0,7.0,649950.0,1200.0,700.0,8240.0
9713,2.5,4.0,2.0,9.0,680000.0,3290.0,0.0,6012.0
9714,2.5,4.0,2.0,9.0,629000.0,2660.0,0.0,22050.0
9715,2.5,3.0,2.0,8.0,555000.0,2160.0,0.0,7584.0
9716,2.75,4.0,2.0,8.0,669000.0,2700.0,0.0,35362.0
9717,2.5,3.0,2.0,8.0,272000.0,1980.0,0.0,6608.0
9718,2.25,4.0,1.0,7.0,270000.0,1600.0,1000.0,9900.0
9719,1.0,3.0,1.0,6.0,215000.0,1280.0,0.0,9775.0
9720,1.5,3.0,1.0,7.0,690000.0,1180.0,530.0,17707.0
9721,1.75,4.0,1.0,7.0,256000.0,1270.0,0.0,6825.0
9722,2.25,3.0,1.0,7.0,255000.0,1100.0,790.0,7314.0
9723,4.0,7.0,2.0,7.0,550000.0,3440.0,0.0,8100.0
9724,1.0,3.0,1.0,7.0,410000.0,1190.0,0.0,5280.0
9725,1.0,2.0,1.0,7.0,410000.0,1030.0,0.0,4366.0
9726,1.75,3.0,1.0,7.0,259000.0,1240.0,0.0,4000.0
9727,1.0,3.0,1.0,7.0,292000.0,1030.0,700.0,21183.0
9728,3.5,4.0,2.0,11.0,1650000.0,4610.0,0.0,12500.0
9729,1.0,5.0,1.5,7.0,518000.0,1190.0,400.0,5000.0
9730,2.5,3.0,2.0,8.0,485000.0,1760.0,0.0,3097.0
9731,2.0,3.0,1.0,7.0,259500.0,1330.0,0.0,35060.0
9732,2.5,4.0,2.0,8.0,354000.0,2340.0,0.0,5420.0
9733,2.25,3.0,2.0,8.0,999950.0,2330.0,1410.0,22464.0
9734,1.75,3.0,1.0,7.0,464500.0,1150.0,0.0,10466.0
9735,2.5,3.0,2.0,7.0,300000.0,1750.0,0.0,4200.0
9737,2.5,4.0,2.0,7.0,309950.0,1770.0,0.0,6666.0
9738,1.0,3.0,1.5,7.0,315000.0,1160.0,0.0,3700.0
9739,1.0,3.0,1.5,7.0,499950.0,1440.0,0.0,5580.0
9740,2.0,4.0,1.0,8.0,780000.0,1400.0,1200.0,4800.0
9741,3.25,3.0,1.0,8.0,885000.0,1960.0,680.0,16090.0
9742,1.0,2.0,1.5,7.0,500000.0,1010.0,0.0,3885.0
9743,2.0,3.0,1.0,8.0,329000.0,1840.0,0.0,6755.0
9744,1.75,4.0,1.0,7.0,246000.0,1020.0,700.0,7455.0
9745,1.5,3.0,1.0,7.0,405000.0,1280.0,0.0,9600.0
9746,1.75,4.0,1.0,7.0,349000.0,1120.0,580.0,7800.0
9747,2.5,4.0,2.0,8.0,374950.0,1980.0,0.0,12062.0
9748,2.0,3.0,1.0,7.0,306000.0,1160.0,0.0,7217.0
9749,1.75,4.0,1.0,7.0,416000.0,990.0,990.0,7840.0
9750,2.5,3.0,2.0,8.0,560000.0,1960.0,0.0,12476.0
9751,1.5,3.0,1.0,7.0,260000.0,1150.0,120.0,20700.0
9752,2.25,3.0,1.0,8.0,306500.0,1560.0,500.0,38377.0
9753,1.75,3.0,1.0,7.0,299950.0,1480.0,500.0,11274.0
9754,2.5,3.0,1.0,8.0,265500.0,1450.0,0.0,8977.0
9755,1.5,3.0,1.0,7.0,219000.0,1200.0,0.0,12000.0
9756,1.75,3.0,1.0,8.0,365000.0,1230.0,600.0,17349.0
9758,1.75,3.0,1.0,7.0,366000.0,1510.0,0.0,8301.0
9759,2.25,3.0,3.0,8.0,514950.0,1310.0,0.0,1264.0
9760,2.75,4.0,2.0,10.0,875000.0,3790.0,0.0,10669.0
9761,2.25,3.0,1.0,8.0,831000.0,2240.0,0.0,8800.0
9762,3.25,4.0,2.0,9.0,689900.0,2060.0,680.0,7266.0
9763,2.5,3.0,2.0,7.0,315000.0,1660.0,0.0,10763.0
9764,1.0,3.0,1.0,7.0,336500.0,970.0,510.0,7284.0
9765,2.75,3.0,1.5,8.0,1100000.0,1750.0,890.0,4050.0
9766,2.0,6.0,1.0,7.0,375000.0,1170.0,730.0,8057.0
9767,2.0,3.0,1.0,9.0,289275.0,1700.0,1160.0,24046.0
9768,3.5,4.0,2.0,8.0,455000.0,3440.0,0.0,6000.0
9769,1.75,3.0,1.0,8.0,505000.0,1640.0,0.0,10695.0
9770,1.0,3.0,1.5,7.0,450000.0,1450.0,0.0,3350.0
9771,2.5,3.0,2.0,8.0,567500.0,2300.0,0.0,7398.0
9772,1.5,3.0,1.0,7.0,265000.0,1460.0,0.0,8505.0
9773,2.0,3.0,1.0,8.0,340000.0,1570.0,0.0,14992.0
9774,2.0,3.0,1.5,6.0,375000.0,1540.0,0.0,8885.0
9775,3.0,6.0,2.0,8.0,920000.0,2200.0,1100.0,4218.0
9776,2.25,4.0,2.0,9.0,850000.0,2130.0,0.0,11843.0
9777,1.0,3.0,1.0,7.0,202000.0,1010.0,0.0,9750.0
9778,3.0,4.0,1.0,9.0,725000.0,2420.0,0.0,12000.0
9779,3.25,3.0,2.0,10.0,900000.0,3150.0,720.0,33980.0
9780,1.5,2.0,1.0,8.0,680200.0,1210.0,750.0,6000.0
9781,1.0,3.0,1.0,6.0,216500.0,1170.0,0.0,9000.0
9782,1.5,3.0,1.0,7.0,325000.0,1890.0,0.0,7650.0
9783,2.5,3.0,2.0,9.0,675000.0,2250.0,0.0,4134.0
9784,0.75,2.0,1.0,4.0,435000.0,750.0,0.0,16321.0
9785,1.75,3.0,1.0,7.0,263500.0,1050.0,560.0,14000.0
9786,2.25,4.0,2.0,8.0,550000.0,2590.0,0.0,36256.0
9787,2.5,3.0,2.0,9.0,875000.0,2520.0,0.0,3750.0
9788,1.0,4.0,1.0,7.0,246600.0,1340.0,0.0,8400.0
9789,2.25,3.0,3.0,8.0,337000.0,1460.0,0.0,941.0
9790,1.75,3.0,1.0,7.0,240000.0,1380.0,0.0,7500.0
9791,1.75,3.0,1.0,8.0,490000.0,1510.0,0.0,11120.0
9792,2.5,5.0,1.0,7.0,510000.0,1260.0,1250.0,83231.0
9793,1.0,3.0,1.0,7.0,305000.0,910.0,0.0,8008.0
9794,2.5,3.0,2.0,7.0,350000.0,1970.0,0.0,3655.0
9795,1.75,3.0,1.0,7.0,284200.0,1070.0,470.0,6632.0
9796,2.5,4.0,2.0,7.0,357000.0,1980.0,0.0,9757.0
9797,2.75,4.0,1.0,10.0,854000.0,2480.0,670.0,38865.0
9798,2.5,4.0,2.0,10.0,1180000.0,4700.0,0.0,49658.0
9799,2.25,3.0,1.0,8.0,1000000.0,1150.0,1150.0,15952.0
9801,2.75,4.0,2.0,7.0,750000.0,1840.0,800.0,3750.0
9802,4.5,6.0,2.0,8.0,650000.0,2870.0,1030.0,9100.0
9803,2.25,4.0,1.0,8.0,275000.0,1420.0,1250.0,10050.0
9804,1.75,4.0,1.0,7.0,540000.0,920.0,920.0,4280.0
9805,1.0,3.0,1.0,6.0,225000.0,1120.0,0.0,10665.0
9806,2.5,4.0,2.0,10.0,845000.0,2970.0,0.0,9072.0
9807,2.25,3.0,1.0,6.0,490000.0,1410.0,0.0,7740.0
9808,2.5,4.0,2.0,9.0,753000.0,3060.0,0.0,8167.0
9809,1.75,3.0,1.0,7.0,475000.0,1290.0,0.0,7210.0
9810,0.75,1.0,1.5,6.0,124000.0,840.0,0.0,7203.0
9811,0.75,1.0,1.5,6.0,224000.0,840.0,0.0,7203.0
9812,1.0,2.0,1.0,7.0,485000.0,1130.0,0.0,3800.0
9813,1.75,4.0,1.0,6.0,230000.0,1270.0,580.0,6000.0
9814,2.75,4.0,1.0,7.0,372000.0,1800.0,530.0,14175.0
9815,2.5,4.0,2.0,7.0,306000.0,1880.0,0.0,9426.0
9816,3.5,4.0,2.0,9.0,905000.0,2340.0,640.0,3000.0
9817,1.0,4.0,1.0,7.0,440000.0,1040.0,400.0,6678.0
9818,1.75,3.0,1.0,7.0,280000.0,1100.0,530.0,10001.0
9819,2.5,3.0,2.0,7.0,435000.0,1778.0,0.0,147823.0
9820,2.5,3.0,2.0,8.0,425000.0,1930.0,0.0,4500.0
9821,0.75,2.0,1.0,7.0,204950.0,1130.0,0.0,11429.0
9822,1.75,2.0,1.0,7.0,670000.0,1000.0,650.0,7500.0
9823,1.0,2.0,1.0,7.0,475000.0,820.0,0.0,2723.0
9824,2.5,5.0,1.0,7.0,352000.0,1450.0,1450.0,6650.0
9825,1.75,4.0,1.0,7.0,575000.0,1260.0,1070.0,8800.0
9826,3.5,4.0,2.0,10.0,1730000.0,3240.0,1200.0,20668.0
9827,2.0,3.0,2.0,8.0,491000.0,1660.0,0.0,5070.0
9828,2.5,4.0,2.0,9.0,750000.0,3020.0,0.0,7465.0
9829,2.5,4.0,1.0,8.0,830000.0,1430.0,420.0,50662.0
9830,3.75,6.0,2.0,10.0,1140000.0,3900.0,2060.0,20197.0
9831,1.0,3.0,1.0,6.0,137124.0,960.0,0.0,27442.0
9832,1.0,4.0,1.5,6.0,225000.0,1150.0,0.0,6000.0
9833,2.5,4.0,1.0,7.0,732600.0,1230.0,900.0,7300.0
9834,2.25,4.0,2.0,8.0,818000.0,2460.0,0.0,8001.0
9835,2.25,3.0,1.0,9.0,431000.0,2360.0,0.0,14950.0
9836,2.25,2.0,3.0,7.0,304000.0,1320.0,0.0,1034.0
9837,2.0,5.0,1.0,7.0,650000.0,1010.0,900.0,4667.0
9838,2.0,2.0,2.0,8.0,450000.0,1610.0,0.0,6160.0
9839,1.0,4.0,1.0,7.0,269000.0,1610.0,0.0,8401.0
9840,1.0,3.0,1.0,7.0,875000.0,1160.0,0.0,10732.0
9841,2.25,4.0,1.0,8.0,890000.0,1480.0,1390.0,8393.0
9842,2.5,4.0,2.0,8.0,565000.0,2280.0,0.0,9725.0
9843,2.0,2.0,2.0,8.0,448175.0,1150.0,220.0,1339.0
9844,3.0,5.0,2.0,9.0,680000.0,2970.0,0.0,6500.0
9845,1.75,3.0,2.0,8.0,629000.0,1120.0,340.0,12367.0
9846,3.5,3.0,2.5,8.0,494000.0,1330.0,240.0,1486.0
9847,3.0,4.0,2.0,9.0,1100000.0,1920.0,960.0,5500.0
9848,2.5,5.0,1.0,7.0,450000.0,1190.0,710.0,9460.0
9849,1.75,3.0,1.0,8.0,330000.0,1320.0,700.0,11050.0
9850,2.5,4.0,2.0,10.0,960000.0,3110.0,0.0,11397.0
9851,2.5,4.0,2.0,9.0,360000.0,2390.0,0.0,7056.0
9852,2.5,3.0,2.0,8.0,378000.0,2150.0,0.0,11672.0
9853,1.75,3.0,1.0,7.0,499950.0,1090.0,250.0,6250.0
9854,2.5,3.0,2.0,7.0,450000.0,1990.0,0.0,12866.0
9855,2.0,2.0,1.0,7.0,523500.0,800.0,800.0,5969.0
9856,2.5,3.0,2.0,9.0,600000.0,2680.0,0.0,43995.0
9857,2.5,3.0,2.0,8.0,290000.0,2080.0,0.0,4828.0
9858,3.25,3.0,2.0,7.0,176000.0,1340.0,0.0,5434.0
9859,2.0,3.0,1.5,7.0,885000.0,1790.0,800.0,3750.0
9860,1.75,2.0,1.5,7.0,483000.0,1240.0,0.0,3000.0
9861,1.0,3.0,1.0,7.0,240000.0,1310.0,0.0,7125.0
9862,2.25,4.0,1.0,8.0,720000.0,1530.0,1000.0,5200.0
9863,2.5,4.0,2.0,7.0,311000.0,1780.0,0.0,5822.0
9865,1.75,3.0,1.0,7.0,164950.0,1080.0,490.0,15330.0
9866,1.75,3.0,1.0,7.0,371000.0,1080.0,490.0,15330.0
9867,1.75,3.0,1.0,7.0,264500.0,1650.0,0.0,16200.0
9868,2.25,4.0,2.0,9.0,1740000.0,2260.0,660.0,6513.0
9869,1.0,2.0,1.0,6.0,503000.0,870.0,0.0,4280.0
9870,2.5,4.0,2.0,9.0,738000.0,2170.0,660.0,5010.0
9871,1.0,2.0,1.0,7.0,393000.0,980.0,0.0,3350.0
9872,1.0,2.0,1.0,7.0,280000.0,990.0,0.0,45528.0
9873,2.5,4.0,1.0,8.0,260000.0,1530.0,830.0,9647.0
9874,1.0,2.0,1.0,7.0,505000.0,1000.0,0.0,4640.0
9875,1.5,3.0,1.0,7.0,241000.0,1120.0,540.0,8000.0
9876,1.75,3.0,1.0,7.0,530000.0,1520.0,0.0,9605.0
9877,1.0,1.0,1.5,8.0,713000.0,840.0,340.0,4000.0
9878,1.75,3.0,2.0,7.0,487000.0,1770.0,0.0,10125.0
9879,1.0,2.0,1.0,6.0,128000.0,980.0,0.0,5393.0
9880,1.0,3.0,1.0,7.0,210500.0,1040.0,800.0,10178.0
9881,2.5,3.0,1.0,7.0,420000.0,1210.0,600.0,7210.0
9883,2.75,4.0,3.0,9.0,784950.0,2840.0,0.0,4227.0
9884,2.5,4.0,2.0,9.0,352000.0,2650.0,0.0,6366.0
9885,1.5,3.0,2.0,7.0,386000.0,1080.0,190.0,1318.0
9886,1.75,3.0,1.0,7.0,335000.0,1260.0,0.0,17000.0
9887,2.0,3.0,1.0,7.0,472500.0,1490.0,260.0,15500.0
9888,2.25,5.0,1.0,8.0,599950.0,1340.0,1340.0,13292.0
9889,3.25,4.0,2.0,9.0,963990.0,3830.0,0.0,6765.0
9890,2.0,3.0,2.0,8.0,735000.0,1610.0,0.0,3600.0
9891,4.25,3.0,2.0,10.0,858450.0,3840.0,0.0,9751.0
9892,2.75,5.0,2.0,7.0,665000.0,1800.0,870.0,4000.0
9893,2.5,3.0,2.0,7.0,290000.0,2000.0,0.0,7414.0
9894,1.0,2.0,1.0,7.0,250000.0,860.0,0.0,4320.0
9895,1.75,3.0,1.0,7.0,192500.0,1420.0,0.0,7205.0
9896,2.0,4.0,1.0,8.0,350000.0,2060.0,0.0,13400.0
9897,2.5,4.0,2.0,8.0,518000.0,2790.0,0.0,9910.0
9898,1.0,4.0,1.5,7.0,563000.0,1410.0,0.0,3376.0
9899,3.0,4.0,2.0,7.0,375000.0,2420.0,0.0,9566.0
9900,2.5,3.0,3.0,8.0,400000.0,1460.0,0.0,1319.0
9901,1.75,5.0,1.0,7.0,240000.0,1230.0,1230.0,16000.0
9902,1.0,2.0,1.0,6.0,317500.0,1000.0,0.0,5120.0
9903,4.0,5.0,2.0,10.0,1320000.0,2740.0,1680.0,36342.0
9905,2.5,3.0,2.0,9.0,645000.0,1740.0,0.0,13750.0
9906,1.0,2.0,1.0,7.0,649000.0,1200.0,80.0,4840.0
9907,2.5,4.0,2.0,8.0,605000.0,2520.0,0.0,3980.0
9908,3.5,3.0,3.0,7.0,337900.0,1500.0,0.0,1471.0
9909,2.75,3.0,2.0,8.0,535000.0,2290.0,200.0,3600.0
9910,1.0,4.0,1.0,7.0,325000.0,1130.0,400.0,5684.0
9911,2.25,4.0,1.0,8.0,429950.0,1740.0,0.0,10875.0
9912,2.5,3.0,2.0,9.0,775000.0,3550.0,0.0,32807.0
9913,1.0,2.0,1.0,7.0,650000.0,1280.0,0.0,6000.0
9914,2.25,4.0,2.0,8.0,1200000.0,2320.0,0.0,13114.0
9915,1.0,2.0,1.0,5.0,275000.0,1140.0,0.0,10404.0
9916,3.5,4.0,2.0,9.0,575000.0,3930.0,0.0,16970.0
9917,2.5,3.0,1.0,7.0,540000.0,1640.0,730.0,16455.0
9918,1.75,3.0,1.0,7.0,640000.0,1170.0,1170.0,4206.0
9919,1.5,3.0,1.0,7.0,275000.0,1240.0,0.0,9125.0
9920,2.5,4.0,2.0,9.0,672800.0,2740.0,0.0,10533.0
9921,2.25,4.0,1.0,7.0,495000.0,1430.0,510.0,9144.0
9922,2.5,3.0,1.5,10.0,820000.0,2950.0,0.0,35108.0
